region,club,type,distance,date,route,rt_url,rtid,event_url,eid
TX: Houston,Houston Randonneurs / 943030,ACPB,300,2021/06/12,CFH 300,/cgi-bin/routesearch_PF.pl?rtid=270,270,/cgi-bin/resultsearch_PF.pl?eid=12059&esortby=cert,12059
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,300,2021/06/19,Smith River Loop,/cgi-bin/routesearch_PF.pl?rtid=2123,2123,/cgi-bin/resultsearch_PF.pl?eid=12368&esortby=cert,12368
AL: Birmingham,Montgomery Bicycle Club / 901005,ACPB,200,2021/06/19,All Aboard to Rockmart,/cgi-bin/routesearch_PF.pl?rtid=1451,1451,/cgi-bin/resultsearch_PF.pl?eid=11937&esortby=cert,11937
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,300,2021/06/19,Ride the Rails to ATL,/cgi-bin/routesearch_PF.pl?rtid=1462,1462,/cgi-bin/resultsearch_PF.pl?eid=12654&esortby=cert,12654
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200,2021/06/19,A Real Doozy,/cgi-bin/routesearch_PF.pl?rtid=2455,2455,/cgi-bin/resultsearch_PF.pl?eid=12397&esortby=cert,12397
GA: Atlanta,Audax Atlanta / 910004,ACPB,300,2021/06/19,Solstice 300,/cgi-bin/routesearch_PF.pl?rtid=759,759,/cgi-bin/resultsearch_PF.pl?eid=11961&esortby=cert,11961
MA: Boston,New England Randonneurs / 921005,RUSAP,100,2021/06/19,Silver Lake Populaire,/cgi-bin/routesearch_PF.pl?rtid=2749,2749,/cgi-bin/resultsearch_PF.pl?eid=12629&esortby=cert,12629
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,600,2021/06/19,St. Vrain Canyon - Devil's Gulch,/cgi-bin/routesearch_PF.pl?rtid=184,184,/cgi-bin/resultsearch_PF.pl?eid=12344&esortby=cert,12344
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAP,116,2021/06/19,SumnOldSumnNewSalado Pop,/cgi-bin/routesearch_PF.pl?rtid=2716,2716,/cgi-bin/resultsearch_PF.pl?eid=12683&esortby=cert,12683
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2021/06/19,Chief Ladiga Metric,/cgi-bin/routesearch_PF.pl?rtid=2544,2544,/cgi-bin/resultsearch_PF.pl?eid=11936&esortby=cert,11936
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,600,2021/06/19,Columbus 600,/cgi-bin/routesearch_PF.pl?rtid=1759,1759,/cgi-bin/resultsearch_PF.pl?eid=12396&esortby=cert,12396
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2021/06/19,St. Vrain - Glen Haven 400k,/cgi-bin/routesearch_PF.pl?rtid=2798,2798,/cgi-bin/resultsearch_PF.pl?eid=12343&esortby=cert,12343
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,138,2021/06/19,DuncBella,/cgi-bin/routesearch_PF.pl?rtid=2189,2189,/cgi-bin/resultsearch_PF.pl?eid=12664&esortby=cert,12664
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,600,2021/06/19,600LR_2 (Stuart's 600k),/cgi-bin/routesearch_PF.pl?rtid=1085,1085,/cgi-bin/resultsearch_PF.pl?eid=12437&esortby=cert,12437
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,109,2021/06/19,NEW SNOQUALMIE RIVER RUN,/cgi-bin/routesearch_PF.pl?rtid=1446,1446,/cgi-bin/resultsearch_PF.pl?eid=12170&esortby=cert,12170
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2021/06/19,My Ears are Bleeding 600k,/cgi-bin/routesearch_PF.pl?rtid=2369,2369,/cgi-bin/resultsearch_PF.pl?eid=12276&esortby=cert,12276
MA: Boston,New England Randonneurs / 921005,ACPB,400,2021/06/19,Oh Canada 400,/cgi-bin/routesearch_PF.pl?rtid=1795,1795,/cgi-bin/resultsearch_PF.pl?eid=12299&esortby=cert,12299
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/06/19,Freestone Bread Run 200k,/cgi-bin/routesearch_PF.pl?rtid=1777,1777,/cgi-bin/resultsearch_PF.pl?eid=12609&esortby=cert,12609
GA: Atlanta,Audax Atlanta / 910004,RUSAB,200,2021/06/19,Silver Comet 200,/cgi-bin/routesearch_PF.pl?rtid=1649,1649,/cgi-bin/resultsearch_PF.pl?eid=12633&esortby=cert,12633
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2021/06/19,My Hip is Bleeding 200k,/cgi-bin/routesearch_PF.pl?rtid=2347,2347,/cgi-bin/resultsearch_PF.pl?eid=12275&esortby=cert,12275
OR: Eugene,South Willamette Randonneurs / 937003,ACPB,600,2021/06/19,Smith 600,/cgi-bin/routesearch_PF.pl?rtid=2452,2452,/cgi-bin/resultsearch_PF.pl?eid=12369&esortby=cert,12369
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2021/06/19,St. Vrain Canyon - Ft. Morgan - Devil's Gulch,/cgi-bin/routesearch_PF.pl?rtid=540,540,/cgi-bin/resultsearch_PF.pl?eid=12345&esortby=cert,12345
CA: San Diego,San Diego Randonneurs / 905140,ACPB,300,2021/06/20,Missions 300,/cgi-bin/routesearch_PF.pl?rtid=2726,2726,/cgi-bin/resultsearch_PF.pl?eid=11927&esortby=cert,11927
OH: Columbus,Ohio Randonneurs / 935012,ACPB,600,2021/06/26,2021 Ohio ACP 600k,/cgi-bin/routesearch_PF.pl?rtid=2773,2773,/cgi-bin/resultsearch_PF.pl?eid=11914&esortby=cert,11914
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2021/06/26,El Granada 200k,/cgi-bin/routesearch_PF.pl?rtid=1386,1386,/cgi-bin/resultsearch_PF.pl?eid=12599&esortby=cert,12599
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,600,2021/06/26,Apple Valley - Winona 600k,/cgi-bin/routesearch_PF.pl?rtid=686,686,/cgi-bin/resultsearch_PF.pl?eid=12243&esortby=cert,12243
MI: Detroit,Detroit Randonneurs / 922015,ACPB,600,2021/06/26,Thumbs Up 600k v2,/cgi-bin/routesearch_PF.pl?rtid=2742,2742,/cgi-bin/resultsearch_PF.pl?eid=12385&esortby=cert,12385
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2021/06/26,Back in Black (River Falls) 400k,/cgi-bin/routesearch_PF.pl?rtid=2061,2061,/cgi-bin/resultsearch_PF.pl?eid=12687&esortby=cert,12687
MI: Detroit,Detroit Randonneurs / 922015,ACPB,400,2021/06/26,Thumbs Up 400,/cgi-bin/routesearch_PF.pl?rtid=1630,1630,/cgi-bin/resultsearch_PF.pl?eid=12384&esortby=cert,12384
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,400,2021/06/26,6-Valley Tour 400,/cgi-bin/routesearch_PF.pl?rtid=1659,1659,/cgi-bin/resultsearch_PF.pl?eid=12652&esortby=cert,12652
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,300,2021/06/26,Castroville 300k Brevet,/cgi-bin/routesearch_PF.pl?rtid=2743,2743,/cgi-bin/resultsearch_PF.pl?eid=12152&esortby=cert,12152
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,400,2021/06/26,CS Fairplay  Canon City,/cgi-bin/routesearch_PF.pl?rtid=1019,1019,/cgi-bin/resultsearch_PF.pl?eid=12342&esortby=cert,12342
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,103,2021/06/26,Warrenton-Pop,/cgi-bin/routesearch_PF.pl?rtid=2708,2708,/cgi-bin/resultsearch_PF.pl?eid=12681&esortby=cert,12681
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2021/06/26,Richardson Highway 200K Brevet,/cgi-bin/routesearch_PF.pl?rtid=890,890,/cgi-bin/resultsearch_PF.pl?eid=12145&esortby=cert,12145
WI: Western,Driftless Randonneurs / 949007,ACPB,600,2021/06/26,Cranberry Country 600K,/cgi-bin/routesearch_PF.pl?rtid=2411,2411,/cgi-bin/resultsearch_PF.pl?eid=12686&esortby=cert,12686
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2021/06/26,Thumbs Up 200K,/cgi-bin/routesearch_PF.pl?rtid=1773,1773,/cgi-bin/resultsearch_PF.pl?eid=12383&esortby=cert,12383
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2021/06/26,Healdsburg 300,/cgi-bin/routesearch_PF.pl?rtid=214,214,/cgi-bin/resultsearch_PF.pl?eid=12610&esortby=cert,12610
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,302,2021/06/26,Utah Lake 300,/cgi-bin/routesearch_PF.pl?rtid=2764,2764,/cgi-bin/resultsearch_PF.pl?eid=12651&esortby=cert,12651
MA: Westfield,New Horizons Cycling Club / 921009,ACPB,400,2021/06/26,route 303 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=303,303,/cgi-bin/resultsearch_PF.pl?eid=12638&esortby=cert,12638
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,204,2021/06/26,Warrenton Loop,/cgi-bin/routesearch_PF.pl?rtid=2598,2598,/cgi-bin/resultsearch_PF.pl?eid=12680&esortby=cert,12680
AK: Anchorage,Denali Randonneurs / 902007,ACPB,600,2021/06/26,route 26 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=26,26,/cgi-bin/resultsearch_PF.pl?eid=12144&esortby=cert,12144
AK: Anchorage,Denali Randonneurs / 902007,ACPB,400,2021/06/26,Richardson Highway 400KM Brevet,/cgi-bin/routesearch_PF.pl?rtid=891,891,/cgi-bin/resultsearch_PF.pl?eid=12149&esortby=cert,12149
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200,2021/06/26,Utah Lake 200 (Lehi Start),/cgi-bin/routesearch_PF.pl?rtid=1425,1425,/cgi-bin/resultsearch_PF.pl?eid=12650&esortby=cert,12650
NY: Central/Western,Finger Lakes Randonneurs / 932007,RUSAP,101,2021/06/27,Wolcott Falls Populaire,/cgi-bin/routesearch_PF.pl?rtid=1625,1625,/cgi-bin/resultsearch_PF.pl?eid=12688&esortby=cert,12688
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,1000,2021/07/03,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12280&esortby=cert,12280
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2021/07/03,Whitewater Circusworld,/cgi-bin/routesearch_PF.pl?rtid=2257,2257,/cgi-bin/resultsearch_PF.pl?eid=12278&esortby=cert,12278
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2021/07/03,Barrington Boomerang 200k,/cgi-bin/routesearch_PF.pl?rtid=2396,2396,/cgi-bin/resultsearch_PF.pl?eid=12277&esortby=cert,12277
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,216,2021/07/03,Jail House 216,/cgi-bin/routesearch_PF.pl?rtid=683,683,/cgi-bin/resultsearch_PF.pl?eid=12015&esortby=cert,12015
NC: Asheville,Asheville International Randonneurs / 933011,ACPB,600,2021/07/03,Mars Hill-Church Hill-Bland-Mars Hill,/cgi-bin/routesearch_PF.pl?rtid=2759,2759,/cgi-bin/resultsearch_PF.pl?eid=12425&esortby=cert,12425
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/07/03,NASA 200k,/cgi-bin/routesearch_PF.pl?rtid=2710,2710,/cgi-bin/resultsearch_PF.pl?eid=12692&esortby=cert,12692
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,103,2021/07/03,Taste of Italy Pop,/cgi-bin/routesearch_PF.pl?rtid=2753,2753,/cgi-bin/resultsearch_PF.pl?eid=12649&esortby=cert,12649
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2021/07/03,route 550 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=550,550,/cgi-bin/resultsearch_PF.pl?eid=12685&esortby=cert,12685
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2021/07/03,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12279&esortby=cert,12279
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/07/04,SWL-200,/cgi-bin/routesearch_PF.pl?rtid=2774,2774,/cgi-bin/resultsearch_PF.pl?eid=12693&esortby=cert,12693
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/07/10,Zumbro Gravel Challenge 200k,/cgi-bin/routesearch_PF.pl?rtid=2484,2484,/cgi-bin/resultsearch_PF.pl?eid=12244&esortby=cert,12244
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,200,2021/07/10,End of Mann 200 (Spring 2021),/cgi-bin/routesearch_PF.pl?rtid=2711,2711,/cgi-bin/resultsearch_PF.pl?eid=12172&esortby=cert,12172
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2021/07/10,Bushkill Lackawaxen,/cgi-bin/routesearch_PF.pl?rtid=2466,2466,/cgi-bin/resultsearch_PF.pl?eid=12409&esortby=cert,12409
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,300,2021/07/10,Pinelands 300K,/cgi-bin/routesearch_PF.pl?rtid=1640,1640,/cgi-bin/resultsearch_PF.pl?eid=11971&esortby=cert,11971
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,135,2021/07/10,Zumbro Challenge 135k Populaire,/cgi-bin/routesearch_PF.pl?rtid=2513,2513,/cgi-bin/resultsearch_PF.pl?eid=12592&esortby=cert,12592
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2021/07/10,San Diego Top to Bottom,/cgi-bin/routesearch_PF.pl?rtid=1754,1754,/cgi-bin/resultsearch_PF.pl?eid=11928&esortby=cert,11928
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/07/10,Marin Mountains 200K,/cgi-bin/routesearch_PF.pl?rtid=1301,1301,/cgi-bin/resultsearch_PF.pl?eid=12228&esortby=cert,12228
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,300,2021/07/10,Kellogg 300k Brevet,/cgi-bin/routesearch_PF.pl?rtid=2637,2637,/cgi-bin/resultsearch_PF.pl?eid=12418&esortby=cert,12418
MA: Boston,New England Randonneurs / 921005,RUSAB,200,2021/07/10,portland express,/cgi-bin/routesearch_PF.pl?rtid=1955,1955,/cgi-bin/resultsearch_PF.pl?eid=12679&esortby=cert,12679
MD: Capital Region,DC Randonneurs / 946012,RUSAB,203,2021/07/10,Damsels Detour,/cgi-bin/routesearch_PF.pl?rtid=2470,2470,/cgi-bin/resultsearch_PF.pl?eid=12697&esortby=cert,12697
MA: Boston,New England Randonneurs / 921005,ACPB,400,2021/07/10,Portland daytrip,/cgi-bin/routesearch_PF.pl?rtid=1956,1956,/cgi-bin/resultsearch_PF.pl?eid=12300&esortby=cert,12300
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2021/07/10,Independence 200,/cgi-bin/routesearch_PF.pl?rtid=2276,2276,/cgi-bin/resultsearch_PF.pl?eid=12346&esortby=cert,12346
CO: Boulder,Rocky Mountain Cycling Club / 906002,RM,1200,2021/07/12,Colorado High Country 1200,/cgi-bin/routesearch_PF.pl?rtid=1053,1053,/cgi-bin/resultsearch_PF.pl?eid=12348&esortby=cert,12348
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2021/07/12,Colorado High Country 1000k,/cgi-bin/routesearch_PF.pl?rtid=1059,1059,/cgi-bin/resultsearch_PF.pl?eid=12347&esortby=cert,12347
NY: Central/Western,Finger Lakes Randonneurs / 932007,ACPB,1000,2021/07/14,Western NY Waterfalls 1000,/cgi-bin/routesearch_PF.pl?rtid=2785,2785,/cgi-bin/resultsearch_PF.pl?eid=12439&esortby=cert,12439
NY: Central/Western,Finger Lakes Randonneurs / 932007,RM,1200,2021/07/14,Western NY Waterfalls,/cgi-bin/routesearch_PF.pl?rtid=2783,2783,/cgi-bin/resultsearch_PF.pl?eid=12438&esortby=cert,12438
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,300,2021/07/17,SonoMendo Coast 300,/cgi-bin/routesearch_PF.pl?rtid=2144,2144,/cgi-bin/resultsearch_PF.pl?eid=12515&esortby=cert,12515
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/07/17,Penasquitos-Lake Hodges 100k,/cgi-bin/routesearch_PF.pl?rtid=2772,2772,/cgi-bin/resultsearch_PF.pl?eid=12675&esortby=cert,12675
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2021/07/17,Rochester Money Creek 300K,/cgi-bin/routesearch_PF.pl?rtid=1564,1564,/cgi-bin/resultsearch_PF.pl?eid=12246&esortby=cert,12246
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,300,2021/07/17,Touch The Monterey,/cgi-bin/routesearch_PF.pl?rtid=2777,2777,/cgi-bin/resultsearch_PF.pl?eid=12668&esortby=cert,12668
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/07/17,Rochester - Winona 200k Loop,/cgi-bin/routesearch_PF.pl?rtid=2460,2460,/cgi-bin/resultsearch_PF.pl?eid=12245&esortby=cert,12245
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,300,2021/07/17,2021 Summer 300k Brevet Mysterious Mountain,/cgi-bin/routesearch_PF.pl?rtid=2732,2732,/cgi-bin/resultsearch_PF.pl?eid=12173&esortby=cert,12173
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,117,2021/07/18,Mountain-View-Pop,/cgi-bin/routesearch_PF.pl?rtid=2789,2789,/cgi-bin/resultsearch_PF.pl?eid=12713&esortby=cert,12713
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,200,2021/07/18,Goshen Pass 200k,/cgi-bin/routesearch_PF.pl?rtid=2195,2195,/cgi-bin/resultsearch_PF.pl?eid=12669&esortby=cert,12669
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,109,2021/07/18,Sleepy Hollow Populaire,/cgi-bin/routesearch_PF.pl?rtid=2403,2403,/cgi-bin/resultsearch_PF.pl?eid=12655&esortby=cert,12655
FL: Central,Central Florida Randonneurs / 909062,ACPB,200,2021/07/23,Once is Not Enough 200k,/cgi-bin/routesearch_PF.pl?rtid=1332,1332,/cgi-bin/resultsearch_PF.pl?eid=12467&esortby=cert,12467
WA: Seattle,Seattle International Randonneurs / 947018,ACPF,360,2021/07/23,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12162&esortby=cert,12162
WA: Seattle,Seattle International Randonneurs / 947018,RUSAF,200,2021/07/24,?,,,/cgi-bin/resultsearch_PF.pl?eid=12719&esortby=cert,12719
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,400,2021/07/24,Gonzalez 400k Brevet,/cgi-bin/routesearch_PF.pl?rtid=2766,2766,/cgi-bin/resultsearch_PF.pl?eid=12153&esortby=cert,12153
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2021/07/24,DRCC North,/cgi-bin/routesearch_PF.pl?rtid=2780,2780,/cgi-bin/resultsearch_PF.pl?eid=12676&esortby=cert,12676
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2021/07/24,El Granada 200k,/cgi-bin/routesearch_PF.pl?rtid=1386,1386,/cgi-bin/resultsearch_PF.pl?eid=12600&esortby=cert,12600
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/07/24,Northern Pancake 202,/cgi-bin/routesearch_PF.pl?rtid=1361,1361,/cgi-bin/resultsearch_PF.pl?eid=12247&esortby=cert,12247
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,400,2021/07/24,Finding Wisdom 400K,/cgi-bin/routesearch_PF.pl?rtid=2111,2111,/cgi-bin/resultsearch_PF.pl?eid=12419&esortby=cert,12419
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2021/07/24,Old Cazadero 300,/cgi-bin/routesearch_PF.pl?rtid=958,958,/cgi-bin/resultsearch_PF.pl?eid=12640&esortby=cert,12640
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,200,2021/07/24,OC to Carlsbad,/cgi-bin/routesearch_PF.pl?rtid=2601,2601,/cgi-bin/resultsearch_PF.pl?eid=12726&esortby=cert,12726
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAP,100,2021/07/25,Touch The Leonardtown Pop,/cgi-bin/routesearch_PF.pl?rtid=2562,2562,/cgi-bin/resultsearch_PF.pl?eid=12718&esortby=cert,12718
VA: Northern,Northern Virginia Randonneurs / 946020,RUSAB,200,2021/07/25,Point Look Out 200,/cgi-bin/routesearch_PF.pl?rtid=2563,2563,/cgi-bin/resultsearch_PF.pl?eid=12717&esortby=cert,12717
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPF,360,2021/07/30,route TBD (unnamed),/cgi-bin/routesearch_PF.pl?rtid=TBD,TBD,/cgi-bin/resultsearch_PF.pl?eid=12240&esortby=cert,12240
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,300,2021/07/31,Golden Spike 300,/cgi-bin/routesearch_PF.pl?rtid=2790,2790,/cgi-bin/resultsearch_PF.pl?eid=12666&esortby=cert,12666
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200,2021/07/31,Golden Spike 200,/cgi-bin/routesearch_PF.pl?rtid=2791,2791,/cgi-bin/resultsearch_PF.pl?eid=12665&esortby=cert,12665
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,300,2021/07/31,Four states 300,/cgi-bin/routesearch_PF.pl?rtid=2778,2778,/cgi-bin/resultsearch_PF.pl?eid=12670&esortby=cert,12670
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2021/07/31,Fault Line,/cgi-bin/routesearch_PF.pl?rtid=2261,2261,/cgi-bin/resultsearch_PF.pl?eid=12657&esortby=cert,12657
IN: Indianapolis,Indiana Randonneurs / 914005,RUSAB,300,2021/07/31,Gravel Willing and the Creeks Don't Rise 300K,/cgi-bin/routesearch_PF.pl?rtid=2733,2733,/cgi-bin/resultsearch_PF.pl?eid=12723&esortby=cert,12723
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,400,2021/07/31,Hopland 400,/cgi-bin/routesearch_PF.pl?rtid=441,441,/cgi-bin/resultsearch_PF.pl?eid=12656&esortby=cert,12656
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,300,2021/08/01,West Augusta 300,/cgi-bin/routesearch_PF.pl?rtid=2419,2419,/cgi-bin/resultsearch_PF.pl?eid=12671&esortby=cert,12671
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2021/08/07,Apple Valley Classic 400K,/cgi-bin/routesearch_PF.pl?rtid=685,685,/cgi-bin/resultsearch_PF.pl?eid=12249&esortby=cert,12249
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,300,2021/08/07,Peak-to-Peak,/cgi-bin/routesearch_PF.pl?rtid=182,182,/cgi-bin/resultsearch_PF.pl?eid=12349&esortby=cert,12349
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,300,2021/08/07,route 642 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=642,642,/cgi-bin/resultsearch_PF.pl?eid=12248&esortby=cert,12248
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2021/08/07,Hawks Nest 200,/cgi-bin/routesearch_PF.pl?rtid=765,765,/cgi-bin/resultsearch_PF.pl?eid=12410&esortby=cert,12410
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,200,2021/08/07,Mt. Tam 200k,/cgi-bin/routesearch_PF.pl?rtid=2265,2265,/cgi-bin/resultsearch_PF.pl?eid=12516&esortby=cert,12516
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2021/08/07,Apple Valley Classic 200,/cgi-bin/routesearch_PF.pl?rtid=581,581,/cgi-bin/resultsearch_PF.pl?eid=12269&esortby=cert,12269
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2021/08/07,BCLA Metric Century,/cgi-bin/routesearch_PF.pl?rtid=2117,2117,/cgi-bin/resultsearch_PF.pl?eid=11938&esortby=cert,11938
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,113,2021/08/07,Blue Ridge Boogie Pop,/cgi-bin/routesearch_PF.pl?rtid=2754,2754,/cgi-bin/resultsearch_PF.pl?eid=12661&esortby=cert,12661
CA: San Diego,San Diego Randonneurs / 905140,ACPB,200,2021/08/08,San Clemente 200,/cgi-bin/routesearch_PF.pl?rtid=505,505,/cgi-bin/resultsearch_PF.pl?eid=11929&esortby=cert,11929
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAB,200,2021/08/08,Malibu Coastal Cruise,/cgi-bin/routesearch_PF.pl?rtid=556,556,/cgi-bin/resultsearch_PF.pl?eid=12691&esortby=cert,12691
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,600,2021/08/13,Raspberry Ramble 600,/cgi-bin/routesearch_PF.pl?rtid=2627,2627,/cgi-bin/resultsearch_PF.pl?eid=12764&esortby=cert,12764
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,401,2021/08/13,Raspberry Ramble 400k,/cgi-bin/routesearch_PF.pl?rtid=1399,1399,/cgi-bin/resultsearch_PF.pl?eid=12763&esortby=cert,12763
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,300,2021/08/13,Raspberry Ramble 300k,/cgi-bin/routesearch_PF.pl?rtid=1398,1398,/cgi-bin/resultsearch_PF.pl?eid=12762&esortby=cert,12762
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2021/08/14,route 289 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=289,289,/cgi-bin/resultsearch_PF.pl?eid=12060&esortby=cert,12060
WI: Western,Driftless Randonneurs / 949007,ACPB,400,2021/08/14,Perfectly Horeble 400k,/cgi-bin/routesearch_PF.pl?rtid=2370,2370,/cgi-bin/resultsearch_PF.pl?eid=12714&esortby=cert,12714
VA: Northern,Northern Virginia Randonneurs / 946020,ACPB,400,2021/08/14,Shippensburg 400,/cgi-bin/routesearch_PF.pl?rtid=2779,2779,/cgi-bin/resultsearch_PF.pl?eid=12672&esortby=cert,12672
TX: Central Texas,Heart of Texas Randonneurs / 943049,RUSAB,206,2021/08/14,Robinson-Oletha 207,/cgi-bin/routesearch_PF.pl?rtid=2647,2647,/cgi-bin/resultsearch_PF.pl?eid=12778&esortby=cert,12778
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,400,2021/08/14,2019 Catskill 400,/cgi-bin/routesearch_PF.pl?rtid=561,561,/cgi-bin/resultsearch_PF.pl?eid=12695&esortby=cert,12695
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2021/08/14,route 712 (unnamed),/cgi-bin/routesearch_PF.pl?rtid=712,712,/cgi-bin/resultsearch_PF.pl?eid=12147&esortby=cert,12147
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2021/08/14,HTF2,/cgi-bin/routesearch_PF.pl?rtid=2315,2315,/cgi-bin/resultsearch_PF.pl?eid=12016&esortby=cert,12016
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2021/08/14,James Canyon Jaunt,/cgi-bin/routesearch_PF.pl?rtid=971,971,/cgi-bin/resultsearch_PF.pl?eid=12350&esortby=cert,12350
