region,club,type,distance,date,finishers,dnf,eid
NC: High Point,Bicycle For Life Club / 933057,RUSAB,200,2019/12/21,3,0.0,11573
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,108,2019/12/21,10,0.0,11543
FL: Central,Central Florida Randonneurs / 909062,RUSAB,200,2019/12/21,7,0.0,11566
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAB,200,2019/12/21,15,0.0,11554
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,RUSAP,100,2019/12/21,3,0.0,11499
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2019/12/21,7,0.0,11583
IA: Central,Iowa Randonneurs / 915005,RUSAB,200,2019/12/21,5,0.0,11517
FL: Southern,South Florida Randonneurs / 909014,RUSAP,100,2019/12/21,0,,11558
WI: Western,Driftless Randonneurs / 949007,RUSAP,100,2019/12/21,2,0.0,11576
WA: Seattle,Seattle International Randonneurs / 947018,RUSAB,200,2019/12/21,2,1.0,11505
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2019/12/21,15,2.0,11504
CA: Davis,Davis Bike Club / 905014,RUSAB,204,2019/12/21,1,0.0,11586
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2019/12/21,5,0.0,11485
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/22,4,0.0,11580
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAP,120,2019/12/22,12,0.0,11555
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAP,100,2019/12/22,2,0.0,11572
WI: Western,Driftless Randonneurs / 949007,RUSAP,100,2019/12/22,2,0.0,11577
FL: Southern,South Florida Randonneurs / 909014,RUSAB,200,2019/12/22,0,,11560
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,200,2019/12/22,0,,11569
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200,2019/12/23,1,0.0,11546
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/23,0,,11581
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/24,0,,11582
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,206,2019/12/26,0,,11533
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAP,100,2019/12/26,2,1.0,11571
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/26,0,,11587
UT: Salt Lake City,Salt Lake Randonneurs / 944008,RUSAB,200,2019/12/27,1,0.0,11574
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2019/12/27,0,,11588
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,302,2019/12/27,2,1.0,11534
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,105,2019/12/28,13,1.0,11597
MD: Capital Region,DC Randonneurs / 946012,RUSAB,207,2019/12/28,4,0.0,11578
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,300,2019/12/28,2,0.0,11589
OR: Eugene,South Willamette Randonneurs / 937003,RUSAB,200,2019/12/28,3,0.0,11595
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,119,2019/12/28,3,0.0,11535
MD: Capital Region,DC Randonneurs / 946012,RUSAB,200,2019/12/28,1,0.0,11598
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAP,104,2019/12/28,0,,11568
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,200,2019/12/29,4,0.0,11584
CA: Los Angeles,Pacific Coast Highway Randonneurs / 905051,RUSAP,108,2019/12/29,10,1.0,11536
LA: New Orleans,Crescent City Randonneurs / 918002,RUSAB,200,2019/12/29,0,2.0,11570
FL: Southern,South Florida Randonneurs / 909014,RUSAB,210,2019/12/29,5,0.0,11575
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2019/12/30,4,0.0,11591
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2019/12/31,0,,11592
CA: Davis,Davis Bike Club / 905014,RUSAP,100,2019/12/31,6,0.0,10381
CA: Davis,Davis Bike Club / 905014,RUSAB,200,2019/12/31,2,0.0,10380
