region,club,type,distance,date,finishers,dnf,eid
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,300,2017/08/05,5,0.0,8490
VA: Northern,Randonneurs of the Mid-Atlantic / 946013,ACPB,200,2017/08/05,0,,8681
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,308,2017/08/05,5,0.0,8822
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,400,2017/08/05,10,1.0,8326
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,112,2017/08/06,29,5.0,8747
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,103,2017/08/06,29,4.0,8748
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2017/08/12,8,0.0,8867
AZ: Northern,Northern Arizona Randonneurs / 903008,ACPB,400,2017/08/12,1,0.0,8479
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2017/08/12,3,0.0,8407
MA: Boston,New England Randonneurs / 921005,RUSAB,200,2017/08/12,10,0.0,8798
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,200,2017/08/12,18,2.0,8287
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2017/08/12,21,0.0,8240
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,400,2017/08/12,5,0.0,8425
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,400,2017/08/12,25,1.0,8472
TX: West Texas,West Texas Randonneurs / 943003,RUSAB,215,2017/08/12,2,0.0,8090
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,120,2017/08/13,2,0.0,8091
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,1000,2017/08/17,10,1.0,8297
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,600,2017/08/18,0,1.0,8601
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,400,2017/08/18,2,0.0,8600
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2017/08/19,7,0.0,8263
NC: Raleigh,North Carolina Bicycle Club / 933045,RUSAP,100,2017/08/19,4,1.0,8130
AK: Anchorage,Denali Randonneurs / 902007,ACPB,600,2017/08/19,2,4.0,8007
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2017/08/19,20,0.0,8223
UT: Salt Lake City,Salt Lake Randonneurs / 944008,ACPB,300,2017/08/19,0,,8602
NC: Raleigh,North Carolina Bicycle Club / 933045,ACPB,200,2017/08/19,4,0.0,8131
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,300,2017/08/19,12,0.0,8194
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2017/08/19,8,0.0,8224
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2017/08/19,10,2.0,8005
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2017/08/19,5,3.0,8758
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,100,2017/08/19,7,0.0,8542
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2017/08/19,1,0.0,8225
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2017/08/19,1,0.0,8006
TX: Brownsville,RGV Randos / 943005,RUSAP,109,2017/08/20,86,3.0,8835
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAB,238,2017/08/21,7,2.0,8785
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200,2017/08/21,0,,8382
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAB,302,2017/08/21,0,,8786
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,400,2017/08/25,3,6.0,8288
OR: Portland,Oregon Randonneurs / 937020,ACPB,600,2017/08/26,2,1.0,8515
WI: Western,Driftless Randonneurs / 949007,RUSAP,100,2017/08/26,8,0.0,8836
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2017/08/26,6,0.0,8207
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,600,2017/08/26,4,4.0,8473
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2017/08/26,2,0.0,8869
OR: Portland,Oregon Randonneurs / 937020,ACPB,400,2017/08/26,1,0.0,8514
FL: Southern,South Florida Randonneurs / 909014,ACPB,400,2017/09/02,12,0.0,8728
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2017/09/02,7,1.0,8060
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,300,2017/09/02,3,0.0,8674
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2017/09/02,1,2.0,8058
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2017/09/02,4,2.0,8008
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2017/09/02,4,0.0,8825
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,362,2017/09/02,0,,8059
AK: Anchorage,Denali Randonneurs / 902007,ACPB,200,2017/09/02,3,0.0,8009
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2017/09/04,6,0.0,8061
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,1000,2017/09/06,0,,8575
CO: Boulder,Rocky Mountain Cycling Club / 906002,RM,1200,2017/09/06,28,1.0,8574
CA: Santa Cruz,Santa Cruz Randonneurs / 905106,ACPB,200,2017/09/09,14,0.0,8136
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,400,2017/09/09,0,,8676
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,111,2017/09/09,4,0.0,8543
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,102,2017/09/09,8,0.0,8864
PA: Eastern,Pennsylvania Randonneurs / 938017,ACPB,200,2017/09/09,21,0.0,8241
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,600,2017/09/09,2,1.0,8426
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,200,2017/09/09,16,2.0,8226
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,123,2017/09/09,2,0.0,8880
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,600,2017/09/09,0,,8420
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2017/09/09,4,0.0,8408
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAB,200,2017/09/09,8,0.0,8871
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2017/09/09,14,1.0,8452
MD: Capital Region,DC Randonneurs / 946012,ACPB,200,2017/09/09,39,2.0,8119
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,400,2017/09/09,6,0.0,8227
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,200,2017/09/09,4,0.0,8675
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,200,2017/09/09,4,0.0,8182
CA: Los Angeles,Channel Islands Bike Club / 905082,ACPB,200,2017/09/09,15,0.0,8705
IL: Chicago,Great Lakes Randonneurs / 913005,ACPB,600,2017/09/09,12,0.0,8228
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2017/09/10,0,,8476
TX: West Texas,West Texas Randonneurs / 943003,ACPB,200,2017/09/15,8,0.0,8366
WA: Seattle,Seattle International Randonneurs / 947018,ACPB,1000,2017/09/15,7,1.0,8474
TX: West Texas,West Texas Randonneurs / 943003,RUSAP,117,2017/09/15,0,,8093
NC: High Point,Bicycle For Life Club / 933057,ACPB,600,2017/09/16,1,0.0,8626
NC: High Point,Bicycle For Life Club / 933057,ACPB,200,2017/09/16,0,,8623
SD: Sioux Falls,Falls Area Randonneurs / 941005,ACPB,200,2017/09/16,2,0.0,8423
AK: Anchorage,Denali Randonneurs / 902007,RUSAP,100,2017/09/16,8,9.0,8010
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,300,2017/09/16,21,3.0,8289
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2017/09/16,3,0.0,8516
NC: High Point,Bicycle For Life Club / 933057,ACPB,300,2017/09/16,2,0.0,8624
NC: High Point,Bicycle For Life Club / 933057,ACPB,400,2017/09/16,1,0.0,8625
OR: Portland,Oregon Randonneurs / 937020,RUSAP,103,2017/09/16,0,,8863
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,ACPB,200,2017/09/16,45,1.0,8336
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,200,2017/09/16,8,0.0,8679
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2017/09/16,6,0.0,8062
MD: Capital Region,DC Randonneurs / 946012,ACPB,300,2017/09/16,15,1.0,8120
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAP,117,2017/09/17,35,0.0,8877
NJ: NYC and Princeton,New Jersey Randonneurs / 930029,RUSAP,120,2017/09/17,10,6.0,8834
MT: Bozeman,Gallatin Valley Bicycle Club / 926001,ACPB,200,2017/09/17,5,0.0,8320
NC: Asheville,Asheville International Randonneurs / 933011,RUSAP,100,2017/09/23,2,0.0,8895
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,120,2017/09/23,6,2.0,8327
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,600,2017/09/23,5,2.0,8654
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,RUSAB,315,2017/09/23,0,,8784
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,300,2017/09/23,1,0.0,8183
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,200,2017/09/23,1,0.0,8651
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,400,2017/09/23,6,1.0,8152
MA: Boston,New England Randonneurs / 921005,ACPB,200,2017/09/23,16,0.0,8686
NC: Asheville,Asheville International Randonneurs / 933011,RUSAB,200,2017/09/23,2,2.0,8544
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,300,2017/09/23,0,,8652
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2017/09/23,14,1.0,8208
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAP,130,2017/09/23,4,0.0,8878
MA: Boston,New England Randonneurs / 921005,RUSAP,114,2017/09/23,1,3.0,8687
CO: Boulder,Rocky Mountain Cycling Club / 906002,ACPB,200,2017/09/23,12,1.0,8576
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2017/09/23,3,0.0,8872
MO: St. Louis,St Louis Cycling Club / 925034,ACPB,400,2017/09/23,0,,8653
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,ACPB,200,2017/09/23,16,0.0,8195
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2017/09/23,9,0.0,8361
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,250,2017/09/23,0,,8383
IN: Indianapolis,Indiana Randonneurs / 914005,ACPB,200,2017/09/30,3,0.0,8673
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300,2017/09/30,13,0.0,8063
MD: Capital Region,DC Randonneurs / 946012,ACPB,400,2017/09/30,18,0.0,8121
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,ACPB,200,2017/09/30,13,0.0,8328
WA: Tri-Cities,Desert River Randonneurs / 947004,ACPB,200,2017/09/30,7,0.0,8421
MO: Kansas City,Kansas City Ultra Cycling / 925001,RUSAB,201,2017/09/30,4,0.0,8879
CA: San Francisco,San Francisco Randonneurs / 905030,ACPB,1000,2017/10/05,14,4.0,8292
NC: High Point,Bicycle For Life Club / 933057,RM,1200,2017/10/06,11,3.0,8627
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,400,2017/10/07,1,1.0,8066
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,200,2017/10/07,5,0.0,8677
PA: Pittsburgh,Western Pennsylvania Bicycle Club / 938016,ACPB,400,2017/10/07,1,1.0,8184
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,600,2017/10/07,7,0.0,8067
NE: Omaha,Nebraska Sandhills Randonneurs / 927005,ACPB,600,2017/10/07,4,0.0,8153
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,200,2017/10/07,5,0.0,8064
NY: Central/Western,Rochester Bicycling Club / 932030,ACPB,600,2017/10/07,3,4.0,8678
CO: Boulder,Rocky Mountain Cycling Club / 906002,RUSAB,200,2017/10/07,13,3.0,8894
OR: Portland,Oregon Randonneurs / 937020,ACPB,200,2017/10/07,24,0.0,8517
FL: Southern,South Florida Randonneurs / 909014,ACPB,600,2017/10/07,12,3.0,8727
GA: Atlanta,Audax Atlanta / 910004,ACPB,200,2017/10/07,12,1.0,8209
MI: Detroit,Detroit Randonneurs / 922015,ACPB,200,2017/10/07,11,0.0,8453
TX: Dallas,Lone Star Randonneurs / 943026,ACPB,300,2017/10/07,1,1.0,8065
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2017/10/07,3,0.0,8826
MA: Westfield,Northeast Sport Cyclists / 921033,ACPB,200,2017/10/08,19,0.0,8491
MA: Westfield,Northeast Sport Cyclists / 921033,RUSAP,170,2017/10/08,7,0.0,8492
MA: Westfield,Northeast Sport Cyclists / 921033,RUSAP,100,2017/10/08,3,0.0,8493
TX: Houston,Houston Randonneurs / 943030,RUSAB,400,2017/10/14,2,0.0,8410
WI: Western,Driftless Randonneurs / 949007,ACPB,200,2017/10/14,0,,8531
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,300,2017/10/14,7,0.0,8362
OH: Columbus,Ohio Randonneurs / 935012,RUSAP,100,2017/10/14,15,0.0,8868
TX: Houston,Houston Randonneurs / 943030,ACPB,1000,2017/10/14,5,0.0,8411
MD: Capital Region,DC Randonneurs / 946012,ACPB,600,2017/10/14,15,0.0,8122
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,100,2017/10/14,10,0.0,8329
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2017/10/14,0,,8409
IL: Chicago,Great Lakes Randonneurs / 913005,RUSAB,400,2017/10/14,4,0.0,9627
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,200,2017/10/15,10,3.0,8264
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,204,2017/10/21,8,0.0,8913
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200,2017/10/21,7,0.0,8384
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2017/10/21,29,0.0,8242
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAP,150,2017/10/21,7,2.0,8243
FL: Central,Central Florida Randonneurs / 909062,RUSAB,1000,2017/10/27,5,0.0,9552
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2017/10/28,7,0.0,8069
MN: Twin Cities / Rochester,Minnesota Randonneurs / 923003,RUSAP,123,2017/10/28,3,0.0,9631
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,217,2017/10/28,0,,8068
MD: Capital Region,DC Randonneurs / 946012,RUSAB,205,2017/10/28,29,4.0,8123
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,200,2017/10/28,18,11.0,9630
CA: Los Angeles,Channel Islands Bike Club / 905082,RUSAB,200,2017/10/29,10,1.0,8706
CA: Los Angeles,Channel Islands Bike Club / 905082,RUSAP,125,2017/11/04,3,1.0,8801
OR: Portland,Oregon Randonneurs / 937020,RUSAP,104,2017/11/04,13,2.0,8518
TX: Houston,Houston Randonneurs / 943030,RUSAB,600,2017/11/04,0,,8413
CA: Fresno,Fresno Cycling Club / 905058,RUSAP,139,2017/11/04,12,1.0,8994
GA: Atlanta,Audax Atlanta / 910004,RUSAB,211,2017/11/04,9,0.0,8210
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,200,2017/11/04,50,2.0,8295
IL: Chicago,Great Lakes Randonneurs / 913005,RUSAB,300,2017/11/04,4,0.0,9638
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,108,2017/11/04,1,0.0,8760
CA: Fresno,Fresno Cycling Club / 905058,RUSAB,200,2017/11/04,0,,8433
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,400,2017/11/04,4,0.0,8363
TX: Houston,Houston Randonneurs / 943030,RUSAB,400,2017/11/04,1,0.0,8412
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2017/11/04,5,0.0,8265
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2017/11/05,2,1.0,8414
MA: Boston,New England Randonneurs / 921005,RUSAP,100,2017/11/05,5,0.0,9503
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2017/11/11,19,0.0,8244
CA: Davis,Davis Bike Club / 905014,RUSAB,302,2017/11/11,9,1.0,9637
CA: Davis,Davis Bike Club / 905014,RUSAP,103,2017/11/11,10,0.0,8174
MD: Capital Region,DC Randonneurs / 946012,RUSAB,205,2017/11/11,36,3.0,8124
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,400,2017/11/11,5,0.0,8070
TX: Austin,Hill Country Randonneurs / 943025,RUSAP,100,2017/11/11,3,0.0,8866
CA: Davis,Davis Bike Club / 905014,RUSAB,203,2017/11/11,16,1.0,8173
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,200,2017/11/18,44,2.0,8294
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,300,2017/11/18,7,0.0,8072
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAP,100,2017/11/18,5,0.0,8245
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,324,2017/11/18,5,0.0,9629
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2017/11/18,2,0.0,8071
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,100,2017/11/25,1,0.0,8073
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAP,100,2017/11/25,0,,8385
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,210,2017/11/25,3,0.0,8074
TN: Nashville,Harpeth Bicycle Club / 942046,RUSAB,200,2017/11/25,4,2.0,8386
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,200,2017/12/02,7,0.0,8075
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,300,2017/12/02,0,,9640
GA: Atlanta,Audax Atlanta / 910004,RUSAB,206,2017/12/02,15,2.0,8211
CA: San Francisco,San Francisco Randonneurs / 905030,RUSAB,200,2017/12/02,50,5.0,8296
PA: Eastern,Pennsylvania Randonneurs / 938017,RUSAB,200,2017/12/02,15,0.0,8246
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAB,400,2017/12/02,11,0.0,9190
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,600,2017/12/02,7,1.0,8364
MA: Boston,New England Randonneurs / 921005,RUSAP,100,2017/12/03,14,0.0,9504
CA: San Diego,San Diego Randonneurs / 905140,RUSAP,100,2017/12/03,6,0.0,8247
TX: Austin,Hill Country Randonneurs / 943025,RUSAB,200,2017/12/09,6,0.0,8365
TX: Houston,Houston Randonneurs / 943030,RUSAB,200,2017/12/09,5,1.0,8415
AL: Birmingham,Montgomery Bicycle Club / 901005,RUSAP,100,2017/12/09,0,,8761
FL: Central,Central Florida Randonneurs / 909062,RUSAP,100,2017/12/16,36,3.0,9647
TX: Dallas,Lone Star Randonneurs / 943026,RUSAB,211,2017/12/16,4,0.0,8076
MD: Capital Region,DC Randonneurs / 946012,RUSAB,205,2017/12/16,14,0.0,8125
CA: Santa Rosa,Santa Rosa Randonneurs / 905171,RUSAP,107,2017/12/16,15,0.0,9648
WA: Seattle,Seattle International Randonneurs / 947018,RUSAP,100,2017/12/22,16,4.0,9646
CA: San Diego,San Diego Randonneurs / 905140,RUSAB,300,2017/12/23,0,1.0,8268
NC: Asheville,Asheville International Randonneurs / 933011,RUSAB,200,2017/12/23,1,3.0,8545
TX: Dallas,Lone Star Randonneurs / 943026,RUSAP,103,2017/12/30,3,0.0,9652
CA: Davis,Davis Bike Club / 905014,RUSAB,204,2017/12/31,20,2.0,8175
CA: Davis,Davis Bike Club / 905014,RUSAP,102,2017/12/31,4,0.0,8176
